Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date
"First Care, Inc. of Maryland (Used in VA By: First Care, Inc.)",60113.0,Group STD and LTD,H11G.005 Combined Short Term and Long Term,Form/Rate/Application,Closed - Rejected,HARP-131525577,1,131525577,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131525577,True,https://filingaccess.serff.com/sfa/home/VA,[],ui-button
Security Mutual Life Insurance Company of New York,68772.0,2016 SML-Revised-MVM,H02G.000 Health - Accident Only,Form,Closed - Rejected,CMPL-130411999,1,130411999,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130411999,True,https://filingaccess.serff.com/sfa/home/VA,[],1/27/16
4 Ever Life Insurance Company,80985.0,4 EL Dental 2020,H10G.000 Health - Dental,Form/Rate/Application,Closed - Approved and Filed,BCSF-131930702,1,131930702,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131930702,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Dental Policy', 'Group Dental Certificate', 'Group Dental Application', 'Group Dental Application', 'Rate Manual']",2/7/20
4 Ever Life Insurance Company,80985.0,4 EL Vision 2019,H20G.000 Health - Vision,Form/Rate,Closed - Approved and Filed,BCSF-132141419,1,132141419,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132141419,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Vision Policy', 'Group Vision Certificate', 'Group Vision Application', 'Rate Manual']",11/20/19
4 Ever Life Insurance Company,80985.0,4EL 2016 ExPat,H16G.002A Large Group Only - PPO,Form/Rate,Closed - Approved and Filed,BCSF-130835278,1,130835278,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130835278,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Policy', 'Group Certificate', 'Group Application', 'Dental Services Rider', 'Vision Care Rider', 'AD & D Rider', 'Medical Assistamce Rider', 'Group Certificate', 'Group Certificate', 'Group Certificate', 'Group Application', 'Group Application', 'Dental Services Rider', 'Dental Services Rider', 'Rate Manual', 'Rate Manual', 'Rate Manual']",12/7/16
4 Ever Life Insurance Company,80985.0,4EL 2024 ExPat,H16G.002C Large Group Only - Other,Informational,Closed - Rejected,BCSF-134149500,1,134149500,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134149500,True,https://filingaccess.serff.com/sfa/home/VA,[],6/18/24
4 Ever Life Insurance Company,80985.0,4EL 2024 ExPat,H16G.002C Large Group Only - Other,Form,Closed - Approved and Filed,BCSF-134151100,1,134151100,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134151100,True,https://filingaccess.serff.com/sfa/home/VA,"['Certificate', 'AD&D Rider', 'Dental Services Rider', 'Emergency Services Care Rider', 'Medical Assistance Rider', 'Travel Benefit Reimbursement Rider', 'Visiion Care Rider', 'Endorsement', 'Enrollment Form']",6/19/24
4 Ever Life Insurance Company,80985.0,4EL--Inbound Blanket Student Accident & Sickness,H04.001 Student,Form,Closed - Filed,MCHX-129350249,1,129350249,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129350249,True,https://filingaccess.serff.com/sfa/home/VA,"['Blanket Short Term Student Accident and Sickness Certificate', 'Virginia Endorsement', 'Virginia Endorsement', 'Inbound Rates']",12/23/13
4 Ever Life Insurance Company,80985.0,Form 28.1322 Blanket Student Study Abroad Accident,H04.001 Student,Form,Closed - Filed,MCHX-G128665791,1,G128665791,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128665791,True,https://filingaccess.serff.com/sfa/home/VA,"['Blanket Short Term Student Accident and Sickness Certificate', 'Virginia Endorsement', 'Virginia Endorsement', 'Inbound Rates']",12/23/13
4 Ever Life Insurance Company,80985.0,Form 54.1403 - 4 Ever Life Global Citizens Short T,H16G.004 Short Term,Form,Closed - Withdrawn,MCHX-129320860,1,129320860,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129320860,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Short Term Medical - Global Citizen Certificate', 'State-Specific Endorsement', 'Rates']",12/3/13
4 Ever Life Insurance Company,80985.0,Form 55.1301 4 Ever Life Travel Gap - Short Term M,H19G.000 Health - Travel,Form,Closed - Filed,MCHX-G128308941,1,G128308941,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128308941,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Short Term Medical - Global Citizen Certificate', 'State-Specific Endorsement', 'Rates']",12/3/13
4 Ever Life Insurance Company,80985.0,Form 55.202 Business Traveler Blanket Insurance -,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Filed,MCHX-G128281166,1,G128281166,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128281166,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Short Term Medical - Global Citizen Certificate', 'State-Specific Endorsement', 'Rates']",12/3/13
4 Ever Life Insurance Company,80985.0,Group Major Medical,H16G.002C Large Group Only - Other,Form/Rate,Closed - Approved and Filed,BCSF-129202422,1,129202422,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129202422,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Policy', 'Group Application', 'Certificate of Coverage', 'Certificate of Coverage', 'Certificate of Coverage', 'Rate Manual']",10/9/13
5 Star Life Insurance Company,77879.0,Full Gap Plan 2024,H15G.001 Any Size Group,Form/Rate,Disapproved,FIVE-134372340,1,134372340,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134372340,True,https://filingaccess.serff.com/sfa/home/VA,"['Policy', 'Certificate', 'Enrollment Form', 'Rate Manual']",8/8/25
5 Star Life Insurance Company,77879.0,Gap Rider 2024,H15G.001 Any Size Group,Form/Rate,Closed - Rejected,FIVE-134326910,1,134326910,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134326910,True,https://filingaccess.serff.com/sfa/home/VA,"['Supplemental Medical Expense Rider', 'Rate Manual']",12/13/24
5 Star Life Insurance Company,77879.0,Group Accident,H02G.000 Health - Accident Only,Form/Rate,Closed - Approved and Filed,FIVE-132198494,1,132198494,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132198494,True,https://filingaccess.serff.com/sfa/home/VA,"['Accident Certificate', 'Schedule of Benefits', 'Accident Policy', 'Sickness Confinement Rider', 'Group Application', 'Enrollment Form', 'Base Accident Rating Manual', 'Sickness Rider Rating Manual']",2/8/20
5 Star Life Insurance Company,77879.0,Group Health - Critical Illness,H07G.001 Critical Illness,Form,Closed - Approved,FIVE-126223774,1,126223774,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126223774,True,https://filingaccess.serff.com/sfa/home/VA,"['Group Critical Illness Employer Master Policy', 'Employee Critical Illness Certificate', 'Application for Critical Illness Insurance - Employee', 'Employer Application for Group Insurance', 'Outline of Coverage', 'Non-Contributory Group Critical Illness Insurance Rider', 'Group Critical Illness Employer Master Policy', 'Group Critical Illness Employer Master Policy', 'Group Critical Illness Employer Master Policy', 'Group Critical Illness Employer Master Policy', 'Group Critical Illness Employer Master Policy', 'Employee Critical Illness Certificate', 'Employee Critical Illness Certificate', 'Employee Critical Illness Certificate', 'Employee Critical Illness Certificate', 'Application for Critical Illness Insurance - Employee', 'Application for Critical Illness Insurance - Employee', 'Application for Critical Illness Insurance - Employee', 'Outline of Coverage', 'Outline of Coverage', 'Outline of Coverage', 'Outline of Coverage', 'VA Monthly and Semi-Monthly Rates', 'VA Rates', 'VA Table of Rates', 'VA Weekly and Bi-Weekly Rates', 'VA Monthly and Semi-Monthly Rates', 'VA Rates', 'VA Table of Rates', 'VA Weekly and Bi-Weekly Rates']",7/10/09
5 Star Life Insurance Company,77879.0,Group Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved and Filed,FIVE-132308576,1,132308576,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132308576,True,https://filingaccess.serff.com/sfa/home/VA,"['Policy', 'Certificate', 'Certificate', 'Schedule of Benefits', 'Rating Manual']",3/23/20
AAA Life Insurance Company,71854.0,Accident Product,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,AAAL-131290790,1,131290790,VA,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131290790,True,https://filingaccess.serff.com/sfa/home/VA,"['Accidental Death Insurance Policy', 'Spouse Coverage Rider', 'Child Coverage Rider', 'Additional Airline & Common Carrier Accidental Death Rider', 'Additional Automobile & Pedestrian Accidental Death Rider', 'Acceptance Form', 'Accidental Death Insurance Policy', 'Accidental Death Insurance Policy', 'Accidental Death Insurance Policy', 'Accidental Death Insurance Policy', 'Accidental Death Insurance Policy', 'Accidental Death Insurance Policy', 'Lifetime Membership Benefit Endorsement', 'Acceptance Form', 'Acceptance Form', 'Premiums', 'Premiums']",1/26/18
